LAUS Code, State FIPS, County FIPS, County, State, Period, Labor Force, Employed, Unemployment Level, Unemployment Rate
CN2102100000000,21,021,Boyle County, KY,Apr-18(p),12786,12305,481,3.8
CN2303100000000,23,031,York County, ME,Mar-17,111057,107185,3872,3.5
CN2303100000000,23,031,York County, ME,Apr-17,111521,108243,3278,2.9
CN2303100000000,23,031,York County, ME,May-17,113002,109773,3229,2.9
CN2303100000000,23,031,York County, ME,Jun-17,115534,112201,3333,2.9
CN2303100000000,23,031,York County, ME,Jul-17,116965,113700,3265,2.8
CN2303100000000,23,031,York County, ME,Aug-17,116818,113999,2819,2.4
CN2303100000000,23,031,York County, ME,Sep-17,114210,111469,2741,2.4
CN2303100000000,23,031,York County, ME,Oct-17,113927,111173,2754,2.4
CN2303100000000,23,031,York County, ME,Nov-17,113241,110156,3085,2.7
CN2303100000000,23,031,York County, ME,Dec-17,112581,109868,2713,2.4
CN2303100000000,23,031,York County, ME,Jan-18,111821,108198,3623,3.2
CN2303100000000,23,031,York County, ME,Feb-18,111533,107981,3552,3.2
CN2303100000000,23,031,York County, ME,Mar-18,112202,108896,3306,2.9
CN2303100000000,23,031,York County, ME,Apr-18(p),113069,110055,3014,2.7
CN2105700000000,21,057,Cumberland County, KY,Mar-17,2951,2772,179,6.1
CN2105700000000,21,057,Cumberland County, KY,Apr-17,2969,2824,145,4.9
CN2105700000000,21,057,Cumberland County, KY,May-17,3013,2864,149,4.9
CN2105700000000,21,057,Cumberland County, KY,Jun-17,3093,2934,159,5.1
CN2105700000000,21,057,Cumberland County, KY,Jul-17,2994,2844,150,5.0
CN2105700000000,21,057,Cumberland County, KY,Aug-17,2878,2735,143,5.0
CN2105700000000,21,057,Cumberland County, KY,Sep-17,2975,2826,149,5.0
CN2105700000000,21,057,Cumberland County, KY,Oct-17,2929,2799,130,4.4
CN2105700000000,21,057,Cumberland County, KY,Nov-17,2897,2779,118,4.1
CN2105700000000,21,057,Cumberland County, KY,Dec-17,2916,2772,144,4.9
CN2105700000000,21,057,Cumberland County, KY,Jan-18,2945,2763,182,6.2
CN2105700000000,21,057,Cumberland County, KY,Feb-18,2949,2779,170,5.8
CN2105700000000,21,057,Cumberland County, KY,Mar-18,2985,2846,139,4.7
CN2105700000000,21,057,Cumberland County, KY,Apr-18(p),3007,2890,117,3.9
CN3004500000000,30,045,Judith Basin County, MT,Mar-17,929,892,37,4.0
CN3004500000000,30,045,Judith Basin County, MT,Apr-17,943,910,33,3.5
CN3004500000000,30,045,Judith Basin County, MT,May-17,963,934,29,3.0
CN3004500000000,30,045,Judith Basin County, MT,Jun-17,927,894,33,3.6
CN3004500000000,30,045,Judith Basin County, MT,Jul-17,926,895,31,3.3
CN3004500000000,30,045,Judith Basin County, MT,Aug-17,877,845,32,3.6
CN3004500000000,30,045,Judith Basin County, MT,Sep-17,918,888,30,3.3
CN3004500000000,30,045,Judith Basin County, MT,Oct-17,942,914,28,3.0
CN3004500000000,30,045,Judith Basin County, MT,Nov-17,954,917,37,3.9
CN3004500000000,30,045,Judith Basin County, MT,Dec-17,921,885,36,3.9
CN3004500000000,30,045,Judith Basin County, MT,Jan-18,919,866,53,5.8
CN3004500000000,30,045,Judith Basin County, MT,Feb-18,924,873,51,5.5
CN3004500000000,30,045,Judith Basin County, MT,Mar-18,900,859,41,4.6
CN3004500000000,30,045,Judith Basin County, MT,Apr-18(p),883,855,28,3.2
CN2700100000000,27,001,Aitkin County, MN,Mar-17,7251,6609,642,8.9
CN2700100000000,27,001,Aitkin County, MN,Apr-17,7124,6623,501,7.0
CN2700100000000,27,001,Aitkin County, MN,May-17,7161,6805,356,5.0
CN2700100000000,27,001,Aitkin County, MN,Jun-17,7233,6887,346,4.8
CN2700100000000,27,001,Aitkin County, MN,Jul-17,7167,6847,320,4.5
CN2700100000000,27,001,Aitkin County, MN,Aug-17,7123,6814,309,4.3
CN2700100000000,27,001,Aitkin County, MN,Sep-17,7087,6819,268,3.8
CN2700100000000,27,001,Aitkin County, MN,Oct-17,7066,6833,233,3.3
CN2700100000000,27,001,Aitkin County, MN,Nov-17,7261,6817,444,6.1
CN2700100000000,27,001,Aitkin County, MN,Dec-17,7377,6800,577,7.8
CN2700100000000,27,001,Aitkin County, MN,Jan-18,7445,6752,693,9.3
CN2700100000000,27,001,Aitkin County, MN,Feb-18,7442,6802,640,8.6
CN2700100000000,27,001,Aitkin County, MN,Mar-18,7406,6794,612,8.3
CN2700100000000,27,001,Aitkin County, MN,Apr-18(p),7383,6884,499,6.8
CN1816100000000,18,161,Union County, IN,Mar-17,3606,3493,113,3.1
CN1816100000000,18,161,Union County, IN,Apr-17,3620,3530,90,2.5
CN1816100000000,18,161,Union County, IN,May-17,3697,3596,101,2.7
CN1816100000000,18,161,Union County, IN,Jun-17,3722,3603,119,3.2
CN1816100000000,18,161,Union County, IN,Jul-17,3716,3593,123,3.3
CN1816100000000,18,161,Union County, IN,Aug-17,3657,3528,129,3.5
CN1816100000000,18,161,Union County, IN,Sep-17,3592,3493,99,2.8
CN1816100000000,18,161,Union County, IN,Oct-17,3588,3492,96,2.7
CN1816100000000,18,161,Union County, IN,Nov-17,3595,3495,100,2.8
CN1816100000000,18,161,Union County, IN,Dec-17,3548,3449,99,2.8
CN1816100000000,18,161,Union County, IN,Jan-18,3523,3405,118,3.3
CN1816100000000,18,161,Union County, IN,Feb-18,3595,3471,124,3.4
CN1816100000000,18,161,Union County, IN,Mar-18,3630,3523,107,2.9
CN1816100000000,18,161,Union County, IN,Apr-18(p),3648,3551,97,2.7
CN0509700000000,05,097,Montgomery County, AR,Mar-17,3083,2938,145,4.7
CN0509700000000,05,097,Montgomery County, AR,Apr-17,3127,3000,127,4.1
CN0509700000000,05,097,Montgomery County, AR,May-17,3166,3036,130,4.1
CN0509700000000,05,097,Montgomery County, AR,Jun-17,3328,3169,159,4.8
CN0509700000000,05,097,Montgomery County, AR,Jul-17,3111,2943,168,5.4
CN0509700000000,05,097,Montgomery County, AR,Aug-17,3111,2964,147,4.7
CN0509700000000,05,097,Montgomery County, AR,Sep-17,3068,2928,140,4.6
CN0509700000000,05,097,Montgomery County, AR,Oct-17,2992,2859,133,4.4
CN0509700000000,05,097,Montgomery County, AR,Nov-17,2949,2819,130,4.4
CN0509700000000,05,097,Montgomery County, AR,Dec-17,2925,2776,149,5.1
CN0509700000000,05,097,Montgomery County, AR,Jan-18,2830,2649,181,6.4
CN0509700000000,05,097,Montgomery County, AR,Feb-18,2973,2801,172,5.8
CN0509700000000,05,097,Montgomery County, AR,Mar-18,3005,2851,154,5.1
CN0509700000000,05,097,Montgomery County, AR,Apr-18(p),3046,2911,135,4.4
CN5509300000000,55,093,Pierce County, WI,Mar-17,24948,23959,989,4.0
CN5509300000000,55,093,Pierce County, WI,Apr-17,24977,24181,796,3.2
CN5509300000000,55,093,Pierce County, WI,May-17,25109,24328,781,3.1
CN5509300000000,55,093,Pierce County, WI,Jun-17,25568,24652,916,3.6
CN5509300000000,55,093,Pierce County, WI,Jul-17,25508,24706,802,3.1
CN5509300000000,55,093,Pierce County, WI,Aug-17,25289,24506,783,3.1
CN5509300000000,55,093,Pierce County, WI,Sep-17,25244,24553,691,2.7
CN5509300000000,55,093,Pierce County, WI,Oct-17,25256,24612,644,2.5
CN5509300000000,55,093,Pierce County, WI,Nov-17,25234,24547,687,2.7
CN5509300000000,55,093,Pierce County, WI,Dec-17,25126,24424,702,2.8
CN5509300000000,55,093,Pierce County, WI,Jan-18,25286,24412,874,3.5
CN5509300000000,55,093,Pierce County, WI,Feb-18,25455,24445,1010,4.0
CN5509300000000,55,093,Pierce County, WI,Mar-18,25457,24540,917,3.6
CN5509300000000,55,093,Pierce County, WI,Apr-18(p),25369,24626,743,2.9
CN4902500000000,49,025,Kane County, UT,Mar-17,3583,3438,145,4.0
CN4902500000000,49,025,Kane County, UT,Apr-17,3705,3583,122,3.3
CN4902500000000,49,025,Kane County, UT,May-17,3868,3758,110,2.8
CN4902500000000,49,025,Kane County, UT,Jun-17,4073,3940,133,3.3
CN4902500000000,49,025,Kane County, UT,Jul-17,4133,4015,118,2.9
CN4902500000000,49,025,Kane County, UT,Aug-17,4114,3998,116,2.8
CN4902500000000,49,025,Kane County, UT,Sep-17,3962,3865,97,2.4
CN4902500000000,49,025,Kane County, UT,Oct-17,3804,3706,98,2.6
CN4902500000000,49,025,Kane County, UT,Nov-17,3612,3498,114,3.2
CN4902500000000,49,025,Kane County, UT,Dec-17,3524,3389,135,3.8
CN4902500000000,49,025,Kane County, UT,Jan-18,3448,3280,168,4.9
CN4902500000000,49,025,Kane County, UT,Feb-18,3503,3348,155,4.4
CN4902500000000,49,025,Kane County, UT,Mar-18,3636,3490,146,4.0
CN4902500000000,49,025,Kane County, UT,Apr-18(p),3752,3636,116,3.1
CN3118300000000,31,183,Wheeler County, NE,Mar-17,550,540,10,1.8
CN3118300000000,31,183,Wheeler County, NE,Apr-17,588,575,13,2.2
CN3118300000000,31,183,Wheeler County, NE,May-17,611,597,14,2.3
CN3118300000000,31,183,Wheeler County, NE,Jun-17,626,610,16,2.6
CN3118300000000,31,183,Wheeler County, NE,Jul-17,589,573,16,2.7
CN3118300000000,31,183,Wheeler County, NE,Aug-17,556,544,12,2.2
CN3118300000000,31,183,Wheeler County, NE,Sep-17,533,521,12,2.3
CN3118300000000,31,183,Wheeler County, NE,Oct-17,544,533,11,2.0
CN3118300000000,31,183,Wheeler County, NE,Nov-17,552,541,11,2.0
CN3118300000000,31,183,Wheeler County, NE,Dec-17,546,535,11,2.0
CN3118300000000,31,183,Wheeler County, NE,Jan-18,574,558,16,2.8
CN3118300000000,31,183,Wheeler County, NE,Feb-18,525,515,10,1.9
CN3118300000000,31,183,Wheeler County, NE,Mar-18,551,537,14,2.5
CN3118300000000,31,183,Wheeler County, NE,Apr-18(p),571,558,13,2.3
CN4715700000000,47,157,Shelby County, TN,Mar-17,437482,416802,20680,4.7
CN4715700000000,47,157,Shelby County, TN,Apr-17,436444,418642,17802,4.1
CN4715700000000,47,157,Shelby County, TN,May-17,436274,419441,16833,3.9
CN4715700000000,47,157,Shelby County, TN,Jun-17,444348,423305,21043,4.7
CN4715700000000,47,157,Shelby County, TN,Jul-17,445188,425055,20133,4.5
CN4715700000000,47,157,Shelby County, TN,Aug-17,437874,419089,18785,4.3
CN4715700000000,47,157,Shelby County, TN,Sep-17,439726,422838,16888,3.8
CN4715700000000,47,157,Shelby County, TN,Oct-17,440467,423582,16885,3.8
CN4715700000000,47,157,Shelby County, TN,Nov-17,443382,426851,16531,3.7
CN4715700000000,47,157,Shelby County, TN,Dec-17,442449,426353,16096,3.6
CN4715700000000,47,157,Shelby County, TN,Jan-18,438937,420325,18612,4.2
CN4715700000000,47,157,Shelby County, TN,Feb-18,444828,426365,18463,4.2
CN4715700000000,47,157,Shelby County, TN,Mar-18,446328,428489,17839,4.0
CN4715700000000,47,157,Shelby County, TN,Apr-18(p),445850,430341,15509,3.5
CN0803500000000,08,035,Douglas County, CO,Mar-17,180326,176215,4111,2.3
CN0803500000000,08,035,Douglas County, CO,Apr-17,180686,176802,3884,2.1
CN0803500000000,08,035,Douglas County, CO,May-17,181970,178046,3924,2.2
CN0803500000000,08,035,Douglas County, CO,Jun-17,184460,179799,4661,2.5
CN0803500000000,08,035,Douglas County, CO,Jul-17,185187,180716,4471,2.4
CN0803500000000,08,035,Douglas County, CO,Aug-17,185094,180707,4387,2.4
CN0803500000000,08,035,Douglas County, CO,Sep-17,186078,181719,4359,2.3
CN0803500000000,08,035,Douglas County, CO,Oct-17,185673,181185,4488,2.4
CN0803500000000,08,035,Douglas County, CO,Nov-17,185833,181283,4550,2.4
CN0803500000000,08,035,Douglas County, CO,Dec-17,185186,180549,4637,2.5
CN0803500000000,08,035,Douglas County, CO,Jan-18,184389,179282,5107,2.8
CN0803500000000,08,035,Douglas County, CO,Feb-18,187270,182052,5218,2.8
CN0803500000000,08,035,Douglas County, CO,Mar-18,187345,182704,4641,2.5
CN0803500000000,08,035,Douglas County, CO,Apr-18(p),187173,182948,4225,2.3
CN5184000000000,51,840,Winchester city, VA,Mar-17,14444,13879,565,3.9
CN5184000000000,51,840,Winchester city, VA,Apr-17,14616,14111,505,3.5
CN5184000000000,51,840,Winchester city, VA,May-17,14622,14102,520,3.6
CN5184000000000,51,840,Winchester city, VA,Jun-17,14726,14172,554,3.8
CN5184000000000,51,840,Winchester city, VA,Jul-17,14826,14258,568,3.8
CN5184000000000,51,840,Winchester city, VA,Aug-17,14605,14056,549,3.8
CN5184000000000,51,840,Winchester city, VA,Sep-17,14648,14153,495,3.4
CN5184000000000,51,840,Winchester city, VA,Oct-17,14607,14157,450,3.1
CN5184000000000,51,840,Winchester city, VA,Nov-17,14621,14160,461,3.2
CN5184000000000,51,840,Winchester city, VA,Dec-17,14514,14082,432,3.0
CN5184000000000,51,840,Winchester city, VA,Jan-18,14495,14008,487,3.4
CN5184000000000,51,840,Winchester city, VA,Feb-18,14794,14293,501,3.4
CN5184000000000,51,840,Winchester city, VA,Mar-18,14789,14319,470,3.2
CN5184000000000,51,840,Winchester city, VA,Apr-18(p),14910,14516,394,2.6
CN1308900000000,13,089,DeKalb County, GA,Mar-17,392978,373592,19386,4.9
CN1308900000000,13,089,DeKalb County, GA,Apr-17,392604,374473,18131,4.6
CN1308900000000,13,089,DeKalb County, GA,May-17,393576,375093,18483,4.7
CN1308900000000,13,089,DeKalb County, GA,Jun-17,394122,374643,19479,4.9
CN1308900000000,13,089,DeKalb County, GA,Jul-17,397296,377410,19886,5.0
CN1308900000000,13,089,DeKalb County, GA,Aug-17,395383,375543,19840,5.0
CN1308900000000,13,089,DeKalb County, GA,Sep-17,398501,380730,17771,4.5
CN1308900000000,13,089,DeKalb County, GA,Oct-17,396690,379067,17623,4.4
CN1308900000000,13,089,DeKalb County, GA,Nov-17,397612,380360,17252,4.3
CN1308900000000,13,089,DeKalb County, GA,Dec-17,397790,380157,17633,4.4
CN1308900000000,13,089,DeKalb County, GA,Jan-18,397968,379385,18583,4.7
CN1308900000000,13,089,DeKalb County, GA,Feb-18,404277,385989,18288,4.5
CN1308900000000,13,089,DeKalb County, GA,Mar-18,404497,387339,17158,4.2
CN1308900000000,13,089,DeKalb County, GA,Apr-18(p),401440,386265,15175,3.8
CN1319500000000,13,195,Madison County, GA,Mar-17,13464,12879,585,4.3
CN1319500000000,13,195,Madison County, GA,Apr-17,13689,13126,563,4.1
CN1319500000000,13,195,Madison County, GA,May-17,13568,13014,554,4.1
CN1319500000000,13,195,Madison County, GA,Jun-17,13705,13092,613,4.5
CN1319500000000,13,195,Madison County, GA,Jul-17,13634,13010,624,4.6
CN1319500000000,13,195,Madison County, GA,Aug-17,13561,12950,611,4.5
CN1319500000000,13,195,Madison County, GA,Sep-17,13770,13225,545,4.0
CN1319500000000,13,195,Madison County, GA,Oct-17,13761,13211,550,4.0
CN1319500000000,13,195,Madison County, GA,Nov-17,13782,13257,525,3.8
CN1319500000000,13,195,Madison County, GA,Dec-17,13596,13071,525,3.9
CN1319500000000,13,195,Madison County, GA,Jan-18,13783,13229,554,4.0
CN1319500000000,13,195,Madison County, GA,Feb-18,14009,13462,547,3.9
CN1319500000000,13,195,Madison County, GA,Mar-18,13996,13471,525,3.8
CN1319500000000,13,195,Madison County, GA,Apr-18(p),14001,13544,457,3.3
CN0402300000000,04,023,Santa Cruz County, AZ,Mar-17,19250,17699,1551,8.1
CN0402300000000,04,023,Santa Cruz County, AZ,Apr-17,19066,17697,1369,7.2
CN0402300000000,04,023,Santa Cruz County, AZ,May-17,19144,17819,1325,6.9
CN0402300000000,04,023,Santa Cruz County, AZ,Jun-17,19408,17721,1687,8.7
CN0402300000000,04,023,Santa Cruz County, AZ,Jul-17,18082,15922,2160,11.9
CN0402300000000,04,023,Santa Cruz County, AZ,Aug-17,18763,16414,2349,12.5
CN0402300000000,04,023,Santa Cruz County, AZ,Sep-17,18853,16554,2299,12.2
CN0402300000000,04,023,Santa Cruz County, AZ,Oct-17,18923,16769,2154,11.4
CN0402300000000,04,023,Santa Cruz County, AZ,Nov-17,18972,17226,1746,9.2
CN0402300000000,04,023,Santa Cruz County, AZ,Dec-17,19295,17496,1799,9.3
CN0402300000000,04,023,Santa Cruz County, AZ,Jan-18,19210,17397,1813,9.4
CN0402300000000,04,023,Santa Cruz County, AZ,Feb-18,19205,17522,1683,8.8
CN0402300000000,04,023,Santa Cruz County, AZ,Mar-18,19289,17656,1633,8.5
CN0402300000000,04,023,Santa Cruz County, AZ,Apr-18(p),18951,17565,1386,7.3
CN1301100000000,13,011,Banks County, GA,Mar-17,9170,8789,381,4.2
CN1301100000000,13,011,Banks County, GA,Apr-17,9104,8741,363,4.0
CN1301100000000,13,011,Banks County, GA,May-17,9174,8828,346,3.8
CN1301100000000,13,011,Banks County, GA,Jun-17,9298,8919,379,4.1
CN1301100000000,13,011,Banks County, GA,Jul-17,9233,8829,404,4.4
CN1301100000000,13,011,Banks County, GA,Aug-17,9197,8823,374,4.1
CN1301100000000,13,011,Banks County, GA,Sep-17,9267,8918,349,3.8
CN1301100000000,13,011,Banks County, GA,Oct-17,9344,8999,345,3.7
CN1301100000000,13,011,Banks County, GA,Nov-17,9385,9063,322,3.4
CN1301100000000,13,011,Banks County, GA,Dec-17,9414,9091,323,3.4
CN1301100000000,13,011,Banks County, GA,Jan-18,9501,9168,333,3.5
CN1301100000000,13,011,Banks County, GA,Feb-18,9372,9012,360,3.8
CN1301100000000,13,011,Banks County, GA,Mar-18,9382,9059,323,3.4
CN1301100000000,13,011,Banks County, GA,Apr-18(p),9345,9067,278,3.0
CN3708100000000,37,081,Guilford County, NC,Mar-17,260004,247657,12347,4.7
CN3708100000000,37,081,Guilford County, NC,Apr-17,260220,248852,11368,4.4
CN3708100000000,37,081,Guilford County, NC,May-17,260539,248516,12023,4.6
CN3708100000000,37,081,Guilford County, NC,Jun-17,260403,247513,12890,5.0
CN3708100000000,37,081,Guilford County, NC,Jul-17,260794,247254,13540,5.2
CN3708100000000,37,081,Guilford County, NC,Aug-17,259434,245917,13517,5.2
CN3708100000000,37,081,Guilford County, NC,Sep-17,262218,250390,11828,4.5
CN3708100000000,37,081,Guilford County, NC,Oct-17,260986,249197,11789,4.5
CN3708100000000,37,081,Guilford County, NC,Nov-17,261656,249279,12377,4.7
CN3708100000000,37,081,Guilford County, NC,Dec-17,259064,247211,11853,4.6
CN3708100000000,37,081,Guilford County, NC,Jan-18,259477,246637,12840,4.9
CN3708100000000,37,081,Guilford County, NC,Feb-18,262317,249744,12573,4.8
CN3708100000000,37,081,Guilford County, NC,Mar-18,262539,250636,11903,4.5
CN3708100000000,37,081,Guilford County, NC,Apr-18(p),262017,251708,10309,3.9
CN5302300000000,53,023,Garfield County, WA,Mar-17,874,821,53,6.1
CN5302300000000,53,023,Garfield County, WA,Apr-17,884,840,44,5.0
CN5302300000000,53,023,Garfield County, WA,May-17,900,860,40,4.4
CN5302300000000,53,023,Garfield County, WA,Jun-17,941,901,40,4.3
CN5302300000000,53,023,Garfield County, WA,Jul-17,1006,967,39,3.9
CN5302300000000,53,023,Garfield County, WA,Aug-17,967,920,47,4.9
CN5302300000000,53,023,Garfield County, WA,Sep-17,969,925,44,4.5
CN5302300000000,53,023,Garfield County, WA,Oct-17,919,868,51,5.5
CN5302300000000,53,023,Garfield County, WA,Nov-17,909,854,55,6.1
CN5302300000000,53,023,Garfield County, WA,Dec-17,897,832,65,7.2
CN5302300000000,53,023,Garfield County, WA,Jan-18,870,804,66,7.6
CN5302300000000,53,023,Garfield County, WA,Feb-18,867,802,65,7.5
CN5302300000000,53,023,Garfield County, WA,Mar-18,877,814,63,7.2
CN5302300000000,53,023,Garfield County, WA,Apr-18(p),876,831,45,5.1
CN2604700000000,26,047,Emmet County, MI,Mar-17,16839,15283,1556,9.2
CN2604700000000,26,047,Emmet County, MI,Apr-17,16736,15512,1224,7.3
CN2604700000000,26,047,Emmet County, MI,May-17,17574,16622,952,5.4
CN2604700000000,26,047,Emmet County, MI,Jun-17,18875,17918,957,5.1
CN2604700000000,26,047,Emmet County, MI,Jul-17,19325,18307,1018,5.3
CN2604700000000,26,047,Emmet County, MI,Aug-17,18985,18028,957,5.0
CN2604700000000,26,047,Emmet County, MI,Sep-17,17832,17037,795,4.5
CN2604700000000,26,047,Emmet County, MI,Oct-17,17271,16502,769,4.5
CN2604700000000,26,047,Emmet County, MI,Nov-17,17040,15965,1075,6.3
CN2604700000000,26,047,Emmet County, MI,Dec-17,17352,15910,1442,8.3
CN2604700000000,26,047,Emmet County, MI,Jan-18,17248,15667,1581,9.2
CN2604700000000,26,047,Emmet County, MI,Feb-18,17209,15468,1741,10.1
CN2604700000000,26,047,Emmet County, MI,Mar-18,17044,15461,1583,9.3
CN2604700000000,26,047,Emmet County, MI,Apr-18(p),17105,15675,1430,8.4
CN2615300000000,26,153,Schoolcraft County, MI,Mar-17,3385,2995,390,11.5
CN2615300000000,26,153,Schoolcraft County, MI,Apr-17,3359,3073,286,8.5
CN2615300000000,26,153,Schoolcraft County, MI,May-17,3377,3143,234,6.9
CN2615300000000,26,153,Schoolcraft County, MI,Jun-17,3408,3160,248,7.3
CN2615300000000,26,153,Schoolcraft County, MI,Jul-17,3483,3216,267,7.7
CN2615300000000,26,153,Schoolcraft County, MI,Aug-17,3450,3202,248,7.2
CN2615300000000,26,153,Schoolcraft County, MI,Sep-17,3353,3150,203,6.1
CN2615300000000,26,153,Schoolcraft County, MI,Oct-17,3287,3082,205,6.2
CN2615300000000,26,153,Schoolcraft County, MI,Nov-17,3287,3056,231,7.0
CN2615300000000,26,153,Schoolcraft County, MI,Dec-17,3322,2996,326,9.8
CN2615300000000,26,153,Schoolcraft County, MI,Jan-18,3340,2961,379,11.3
CN2615300000000,26,153,Schoolcraft County, MI,Feb-18,3348,2969,379,11.3
CN2615300000000,26,153,Schoolcraft County, MI,Mar-18,3360,3012,348,10.4
CN2615300000000,26,153,Schoolcraft County, MI,Apr-18(p),3381,3085,296,8.8
CN3711900000000,37,119,Mecklenburg County, NC,Mar-17,596947,571640,25307,4.2
CN3711900000000,37,119,Mecklenburg County, NC,Apr-17,597070,573024,24046,4.0
CN3711900000000,37,119,Mecklenburg County, NC,May-17,600493,575706,24787,4.1
CN3711900000000,37,119,Mecklenburg County, NC,Jun-17,603483,577438,26045,4.3
CN3711900000000,37,119,Mecklenburg County, NC,Jul-17,606205,579013,27192,4.5
CN3711900000000,37,119,Mecklenburg County, NC,Aug-17,601584,574281,27303,4.5
CN3711900000000,37,119,Mecklenburg County, NC,Sep-17,608864,584279,24585,4.0
CN3711900000000,37,119,Mecklenburg County, NC,Oct-17,610212,585351,24861,4.1
CN3711900000000,37,119,Mecklenburg County, NC,Nov-17,609571,583668,25903,4.2
CN3711900000000,37,119,Mecklenburg County, NC,Dec-17,606679,582170,24509,4.0
CN3711900000000,37,119,Mecklenburg County, NC,Jan-18,607098,580511,26587,4.4
CN3711900000000,37,119,Mecklenburg County, NC,Feb-18,609963,583807,26156,4.3
CN3711900000000,37,119,Mecklenburg County, NC,Mar-18,614909,589845,25064,4.1
CN3711900000000,37,119,Mecklenburg County, NC,Apr-18(p),612291,590382,21909,3.6
CN1705900000000,17,059,Gallatin County, IL,Mar-17,2551,2404,147,5.8
CN1705900000000,17,059,Gallatin County, IL,Apr-17,2531,2403,128,5.1
CN1705900000000,17,059,Gallatin County, IL,May-17,2516,2383,133,5.3
CN1705900000000,17,059,Gallatin County, IL,Jun-17,2495,2354,141,5.7
CN1705900000000,17,059,Gallatin County, IL,Jul-17,2406,2269,137,5.7
CN1705900000000,17,059,Gallatin County, IL,Aug-17,2366,2230,136,5.7
